lead_id,provider_id,offered_at,rank_shown,purchased,contacted,converted,lead_price_gbp
L01657,P0110,2025-11-25,1,1,0,0,8.0
L01657,P0135,2025-11-25,2,1,1,0,15.0
L01657,P0019,2025-11-25,3,0,0,0,15.0
L01657,P0074,2025-11-25,4,1,1,0,15.0
L01657,P0035,2025-11-25,5,0,0,0,8.0
L01110,P0177,2025-11-25,1,1,0,0,8.0
L01110,P0176,2025-11-25,2,0,0,0,10.0
L01110,P0101,2025-11-25,3,0,0,0,8.0
L01110,P0151,2025-11-25,4,0,0,0,8.0
L01110,P0088,2025-11-25,5,1,0,0,8.0
L00465,P0068,2025-11-25,1,1,0,0,12.0
L00465,P0000,2025-11-25,2,1,1,0,12.0
L00465,P0143,2025-11-25,3,0,0,0,8.0
L00465,P0153,2025-11-25,4,0,0,0,12.0
L00465,P0148,2025-11-25,5,0,0,0,15.0
L02028,P0124,2025-11-26,1,0,0,0,12.0
L02028,P0138,2025-11-26,2,1,1,0,15.0
L02028,P0007,2025-11-26,3,1,1,0,10.0
L02028,P0108,2025-11-26,4,0,0,0,12.0
L02028,P0093,2025-11-26,5,1,1,0,12.0
L01652,P0045,2025-11-26,1,0,0,0,12.0
L01652,P0016,2025-11-26,2,1,1,0,12.0
L01652,P0134,2025-11-26,3,0,0,0,10.0
L01652,P0112,2025-11-26,4,0,0,0,12.0
L01652,P0089,2025-11-26,5,0,0,0,8.0
L01799,P0175,2025-11-26,1,1,1,1,8.0
L01799,P0029,2025-11-26,2,0,0,0,12.0
L01799,P0173,2025-11-26,3,1,1,0,10.0
L01799,P0062,2025-11-26,4,0,0,0,12.0
L01799,P0049,2025-11-26,5,0,0,0,10.0
L00623,P0186,2025-11-26,1,1,1,0,15.0
L00623,P0050,2025-11-26,2,1,1,0,10.0
L00623,P0138,2025-11-26,3,1,0,0,10.0
L00623,P0124,2025-11-26,4,1,1,0,12.0
L00623,P0105,2025-11-26,5,1,0,0,8.0
L00468,P0131,2025-11-26,1,1,1,1,12.0
L00468,P0036,2025-11-26,2,1,1,1,12.0
L00468,P0167,2025-11-26,3,0,0,0,12.0
L00468,P0002,2025-11-26,4,1,1,1,12.0
L00468,P0140,2025-11-26,5,0,0,0,8.0
L02642,P0036,2025-11-26,1,1,1,0,15.0
L02642,P0167,2025-11-26,2,0,0,0,10.0
L02642,P0094,2025-11-26,3,0,0,0,12.0
L02642,P0111,2025-11-26,4,1,1,0,10.0
L02642,P0158,2025-11-26,5,1,0,0,12.0
L01970,P0186,2025-11-26,1,0,0,0,10.0
L01970,P0050,2025-11-26,2,0,0,0,15.0
L01970,P0138,2025-11-26,3,0,0,0,8.0
L01970,P0194,2025-11-26,4,0,0,0,15.0
L01970,P0004,2025-11-26,5,0,0,0,8.0
L00997,P0131,2025-11-26,1,0,0,0,12.0
L00997,P0111,2025-11-26,2,0,0,0,15.0
L00997,P0002,2025-11-26,3,0,0,0,12.0
L00997,P0140,2025-11-26,4,1,0,0,15.0
L00997,P0193,2025-11-26,5,0,0,0,12.0
L00710,P0007,2025-11-26,1,1,0,0,8.0
L00710,P0108,2025-11-26,2,0,0,0,10.0
L00710,P0124,2025-11-26,3,0,0,0,10.0
L00710,P0006,2025-11-26,4,0,0,0,10.0
L00710,P0086,2025-11-26,5,0,0,0,15.0
L01419,P0016,2025-11-26,1,0,0,0,8.0
L01419,P0045,2025-11-26,2,0,0,0,15.0
L01419,P0122,2025-11-26,3,0,0,0,15.0
L01419,P0159,2025-11-26,4,0,0,0,15.0
L01419,P0195,2025-11-26,5,1,1,0,10.0
L00408,P0088,2025-11-26,1,1,1,1,12.0
L00408,P0055,2025-11-26,2,1,1,0,8.0
L00408,P0021,2025-11-26,3,0,0,0,15.0
L00408,P0078,2025-11-26,4,1,1,0,15.0
L00408,P0152,2025-11-26,5,1,1,0,8.0
L02564,P0073,2025-11-26,1,1,1,0,8.0
L02564,P0202,2025-11-26,2,0,0,0,15.0
L02564,P0018,2025-11-26,3,0,0,0,15.0
L02564,P0118,2025-11-26,4,0,0,0,15.0
L02564,P0031,2025-11-26,5,1,0,0,10.0
L01391,P0074,2025-11-26,1,1,1,0,8.0
L01391,P0110,2025-11-26,2,1,1,1,15.0
L01391,P0049,2025-11-26,3,1,1,0,10.0
L01391,P0031,2025-11-26,4,1,1,1,8.0
L01391,P0104,2025-11-26,5,0,0,0,12.0
L02346,P0115,2025-11-26,1,0,0,0,8.0
L02346,P0041,2025-11-26,2,1,0,0,12.0
L02346,P0044,2025-11-26,3,1,1,1,12.0
L02346,P0056,2025-11-26,4,1,0,0,8.0
L02346,P0063,2025-11-26,5,0,0,0,15.0
L01630,P0059,2025-11-26,1,0,0,0,8.0
L01630,P0203,2025-11-26,2,0,0,0,8.0
L01630,P0156,2025-11-26,3,0,0,0,15.0
L01630,P0030,2025-11-26,4,1,0,0,8.0
L01630,P0119,2025-11-26,5,1,1,0,10.0
L01537,P0074,2025-11-26,1,1,1,0,12.0
L01537,P0110,2025-11-26,2,1,1,1,8.0
L01537,P0104,2025-11-26,3,1,1,1,12.0
L01537,P0135,2025-11-26,4,1,1,0,12.0
L01537,P0031,2025-11-26,5,1,1,1,15.0
L02881,P0166,2025-11-26,1,0,0,0,15.0
L02881,P0030,2025-11-26,2,1,1,0,12.0
L02881,P0187,2025-11-26,3,0,0,0,8.0
L02881,P0200,2025-11-26,4,1,1,0,12.0
L02881,P0174,2025-11-26,5,1,1,0,15.0
L02599,P0132,2025-11-26,1,0,0,0,15.0
L02599,P0013,2025-11-26,2,0,0,0,12.0
L02599,P0182,2025-11-26,3,1,0,0,15.0
L02599,P0190,2025-11-26,4,1,1,0,8.0
L02599,P0121,2025-11-26,5,0,0,0,8.0
L02252,P0067,2025-11-26,1,1,1,0,10.0
L02252,P0063,2025-11-26,2,1,1,0,15.0
L02252,P0028,2025-11-26,3,1,0,0,8.0
L02252,P0020,2025-11-26,4,1,1,1,15.0
L02252,P0115,2025-11-26,5,1,1,0,12.0
L02950,P0180,2025-11-26,1,1,1,1,15.0
L02950,P0010,2025-11-26,2,1,1,0,15.0
L02950,P0195,2025-11-26,3,0,0,0,10.0
L02950,P0209,2025-11-26,4,1,1,0,15.0
L02950,P0026,2025-11-26,5,0,0,0,10.0
L01284,P0213,2025-11-26,1,0,0,0,12.0
L01284,P0145,2025-11-26,2,1,1,1,15.0
L01284,P0079,2025-11-26,3,0,0,0,12.0
L01284,P0035,2025-11-26,4,0,0,0,10.0
L01284,P0202,2025-11-26,5,0,0,0,10.0
L02749,P0171,2025-11-27,1,0,0,0,8.0
L02749,P0043,2025-11-27,2,0,0,0,8.0
L02749,P0201,2025-11-27,3,0,0,0,10.0
L02749,P0173,2025-11-27,4,0,0,0,12.0
L02749,P0104,2025-11-27,5,0,0,0,15.0
L01244,P0019,2025-11-27,1,0,0,0,12.0
L01244,P0110,2025-11-27,2,1,1,0,10.0
L01244,P0031,2025-11-27,3,1,1,0,8.0
L01244,P0135,2025-11-27,4,1,1,0,12.0
L01244,P0104,2025-11-27,5,0,0,0,12.0
L00490,P0211,2025-11-27,1,1,0,0,8.0
L00490,P0027,2025-11-27,2,0,0,0,10.0
L00490,P0187,2025-11-27,3,1,1,1,10.0
L00490,P0200,2025-11-27,4,1,1,0,12.0
L00490,P0174,2025-11-27,5,1,1,1,8.0
L01030,P0103,2025-11-27,1,0,0,0,12.0
L01030,P0081,2025-11-27,2,1,1,0,15.0
L01030,P0205,2025-11-27,3,0,0,0,12.0
L01030,P0116,2025-11-27,4,0,0,0,10.0
L01030,P0147,2025-11-27,5,0,0,0,10.0
L00887,P0043,2025-11-27,1,0,0,0,10.0
L00887,P0197,2025-11-27,2,0,0,0,10.0
L00887,P0173,2025-11-27,3,0,0,0,15.0
L00887,P0175,2025-11-27,4,1,0,0,15.0
L00887,P0104,2025-11-27,5,0,0,0,8.0
L01994,P0174,2025-11-27,1,1,1,1,8.0
L01994,P0187,2025-11-27,2,1,1,0,15.0
L01994,P0026,2025-11-27,3,0,0,0,12.0
L01994,P0123,2025-11-27,4,0,0,0,15.0
L01994,P0001,2025-11-27,5,0,0,0,15.0
L00308,P0062,2025-11-27,1,1,1,0,15.0
L00308,P0181,2025-11-27,2,1,1,1,10.0
L00308,P0175,2025-11-27,3,0,0,0,8.0
L00308,P0029,2025-11-27,4,0,0,0,12.0
L00308,P0106,2025-11-27,5,0,0,0,15.0
L00301,P0197,2025-11-27,1,0,0,0,10.0
L00301,P0201,2025-11-27,2,1,1,0,12.0
L00301,P0058,2025-11-27,3,1,1,0,15.0
L00301,P0173,2025-11-27,4,1,0,0,10.0
L00301,P0104,2025-11-27,5,0,0,0,12.0
L02257,P0127,2025-11-27,1,1,1,1,12.0
L02257,P0042,2025-11-27,2,1,1,1,8.0
L02257,P0197,2025-11-27,3,0,0,0,12.0
L02257,P0058,2025-11-27,4,1,1,1,10.0
L02257,P0019,2025-11-27,5,0,0,0,8.0
L00622,P0032,2025-11-27,1,1,1,0,10.0
L00622,P0139,2025-11-27,2,0,0,0,8.0
L00622,P0138,2025-11-27,3,1,0,0,15.0
L00622,P0124,2025-11-27,4,1,1,1,8.0
L00622,P0004,2025-11-27,5,0,0,0,10.0
L02322,P0119,2025-11-27,1,0,0,0,15.0
L02322,P0123,2025-11-27,2,1,1,0,10.0
L02322,P0003,2025-11-27,3,0,0,0,15.0
L02322,P0026,2025-11-27,4,1,1,1,8.0
L02322,P0057,2025-11-27,5,0,0,0,12.0
L00499,P0027,2025-11-27,1,1,1,0,12.0
L00499,P0211,2025-11-27,2,1,1,0,10.0
L00499,P0071,2025-11-27,3,1,1,1,8.0
L00499,P0200,2025-11-27,4,1,1,1,12.0
L00499,P0077,2025-11-27,5,1,1,1,10.0
L00737,P0133,2025-11-27,1,1,0,0,15.0
L00737,P0096,2025-11-27,2,0,0,0,15.0
L00737,P0066,2025-11-27,3,1,1,0,12.0
L00737,P0011,2025-11-27,4,1,0,0,12.0
L00737,P0020,2025-11-27,5,1,1,0,8.0
L02779,P0130,2025-11-27,1,1,1,0,10.0
L02779,P0137,2025-11-27,2,1,1,0,12.0
L02779,P0213,2025-11-27,3,1,1,1,8.0
L02779,P0095,2025-11-27,4,1,1,0,15.0
L02779,P0118,2025-11-27,5,1,1,0,10.0
L02135,P0069,2025-11-27,1,0,0,0,12.0
L02135,P0024,2025-11-27,2,1,0,0,10.0
L02135,P0091,2025-11-27,3,1,1,0,15.0
L02135,P0216,2025-11-27,4,0,0,0,10.0
L02135,P0030,2025-11-27,5,1,1,0,12.0
L01016,P0134,2025-11-27,1,1,1,0,15.0
L01016,P0159,2025-11-27,2,0,0,0,12.0
L01016,P0122,2025-11-27,3,0,0,0,10.0
L01016,P0112,2025-11-27,4,1,1,0,10.0
L01016,P0188,2025-11-27,5,1,1,0,12.0
L02251,P0036,2025-11-27,1,0,0,0,10.0
L02251,P0008,2025-11-27,2,1,1,0,10.0
L02251,P0111,2025-11-27,3,0,0,0,15.0
L02251,P0140,2025-11-27,4,0,0,0,12.0
L02251,P0002,2025-11-27,5,0,0,0,10.0
L00879,P0181,2025-11-27,1,0,0,0,8.0
L00879,P0062,2025-11-27,2,1,1,0,10.0
L00879,P0070,2025-11-27,3,1,1,0,10.0
L00879,P0175,2025-11-27,4,1,0,0,15.0
L00879,P0029,2025-11-27,5,1,0,0,10.0
L02787,P0069,2025-11-27,1,1,1,1,10.0
L02787,P0015,2025-11-27,2,1,1,0,8.0
L02787,P0155,2025-11-27,3,0,0,0,12.0
L02787,P0084,2025-11-27,4,0,0,0,8.0
L02787,P0091,2025-11-27,5,1,1,1,15.0
L00085,P0099,2025-11-27,1,0,0,0,10.0
L00085,P0038,2025-11-27,2,1,1,1,10.0
L00085,P0101,2025-11-27,3,1,1,0,10.0
L00085,P0111,2025-11-27,4,1,0,0,12.0
L00085,P0193,2025-11-27,5,1,1,0,12.0
L02212,P0060,2025-11-27,1,1,1,1,15.0
L02212,P0009,2025-11-27,2,0,0,0,12.0
L02212,P0012,2025-11-27,3,1,1,1,8.0
L02212,P0113,2025-11-27,4,1,1,1,8.0
L02212,P0027,2025-11-27,5,0,0,0,8.0
L02958,P0138,2025-11-27,1,0,0,0,10.0
L02958,P0124,2025-11-27,2,0,0,0,12.0
L02958,P0108,2025-11-27,3,0,0,0,15.0
L02958,P0192,2025-11-27,4,0,0,0,8.0
L02958,P0120,2025-11-27,5,1,1,1,8.0
L01222,P0019,2025-11-28,1,0,0,0,15.0
L01222,P0173,2025-11-28,2,0,0,0,8.0
L01222,P0058,2025-11-28,3,0,0,0,12.0
L01222,P0100,2025-11-28,4,0,0,0,12.0
L01222,P0061,2025-11-28,5,1,1,0,15.0
L00267,P0167,2025-11-28,1,1,1,1,12.0
L00267,P0008,2025-11-28,2,1,1,0,12.0
L00267,P0131,2025-11-28,3,1,0,0,10.0
L00267,P0193,2025-11-28,4,0,0,0,10.0
L00267,P0158,2025-11-28,5,0,0,0,15.0
L01977,P0136,2025-11-28,1,0,0,0,12.0
L01977,P0004,2025-11-28,2,1,1,1,8.0
L01977,P0086,2025-11-28,3,1,1,0,15.0
L01977,P0116,2025-11-28,4,1,1,1,15.0
L01977,P0124,2025-11-28,5,0,0,0,12.0
L01430,P0006,2025-11-28,1,1,1,0,12.0
L01430,P0114,2025-11-28,2,1,1,0,15.0
L01430,P0090,2025-11-28,3,0,0,0,12.0
L01430,P0093,2025-11-28,4,1,1,1,8.0
L01430,P0007,2025-11-28,5,0,0,0,10.0
L01188,P0084,2025-11-28,1,0,0,0,15.0
L01188,P0091,2025-11-28,2,1,1,1,12.0
L01188,P0015,2025-11-28,3,1,1,0,8.0
L01188,P0069,2025-11-28,4,1,1,0,8.0
L01188,P0037,2025-11-28,5,1,1,0,10.0
L00090,P0061,2025-11-28,1,0,0,0,15.0
L00090,P0100,2025-11-28,2,0,0,0,10.0
L00090,P0186,2025-11-28,3,1,1,1,12.0
L00090,P0104,2025-11-28,4,0,0,0,10.0
L00090,P0105,2025-11-28,5,1,1,0,15.0
L00361,P0047,2025-11-28,1,1,1,0,10.0
L00361,P0195,2025-11-28,2,0,0,0,10.0
L00361,P0180,2025-11-28,3,0,0,0,12.0
L00361,P0010,2025-11-28,4,0,0,0,15.0
L00361,P0005,2025-11-28,5,0,0,0,12.0
L00198,P0038,2025-11-28,1,0,0,0,15.0
L00198,P0101,2025-11-28,2,1,1,0,10.0
L00198,P0094,2025-11-28,3,1,1,0,8.0
L00198,P0002,2025-11-28,4,0,0,0,15.0
L00198,P0193,2025-11-28,5,1,1,1,12.0
L01566,P0111,2025-11-28,1,0,0,0,10.0
L01566,P0193,2025-11-28,2,0,0,0,8.0
L01566,P0002,2025-11-28,3,1,0,0,10.0
L01566,P0094,2025-11-28,4,0,0,0,8.0
L01566,P0158,2025-11-28,5,1,0,0,12.0
L02498,P0158,2025-11-28,1,0,0,0,10.0
L02498,P0041,2025-11-28,2,0,0,0,8.0
L02498,P0140,2025-11-28,3,0,0,0,8.0
L02498,P0002,2025-11-28,4,0,0,0,8.0
L02498,P0008,2025-11-28,5,0,0,0,10.0
L01563,P0075,2025-11-28,1,0,0,0,12.0
L01563,P0126,2025-11-28,2,1,1,0,8.0
L01563,P0010,2025-11-28,3,1,1,0,12.0
L01563,P0112,2025-11-28,4,1,1,0,15.0
L01563,P0033,2025-11-28,5,0,0,0,10.0
L02891,P0017,2025-11-28,1,0,0,0,15.0
L02891,P0144,2025-11-28,2,0,0,0,10.0
L02891,P0087,2025-11-28,3,0,0,0,10.0
L02891,P0154,2025-11-28,4,0,0,0,12.0
L02891,P0051,2025-11-28,5,0,0,0,10.0
L01336,P0135,2025-11-28,1,0,0,0,12.0
L01336,P0018,2025-11-28,2,1,1,0,10.0
L01336,P0058,2025-11-28,3,1,1,0,8.0
L01336,P0074,2025-11-28,4,1,0,0,8.0
L01336,P0073,2025-11-28,5,1,0,0,15.0
L02140,P0199,2025-11-28,1,1,0,0,12.0
L02140,P0192,2025-11-28,2,0,0,0,8.0
L02140,P0025,2025-11-28,3,1,1,0,8.0
L02140,P0086,2025-11-28,4,0,0,0,10.0
L02140,P0196,2025-11-28,5,0,0,0,12.0
L00875,P0053,2025-11-28,1,1,0,0,12.0
L00875,P0154,2025-11-28,2,0,0,0,12.0
L00875,P0017,2025-11-28,3,1,1,0,12.0
L00875,P0051,2025-11-28,4,0,0,0,10.0
L00875,P0021,2025-11-28,5,0,0,0,10.0
L00959,P0093,2025-11-28,1,1,1,0,10.0
L00959,P0007,2025-11-28,2,0,0,0,15.0
L00959,P0090,2025-11-28,3,0,0,0,12.0
L00959,P0124,2025-11-28,4,1,1,0,12.0
L00959,P0006,2025-11-28,5,1,1,0,15.0
L00968,P0132,2025-11-28,1,1,1,1,12.0
L00968,P0162,2025-11-28,2,0,0,0,15.0
L00968,P0121,2025-11-28,3,1,0,0,8.0
L00968,P0013,2025-11-28,4,0,0,0,12.0
L00968,P0217,2025-11-28,5,1,1,1,12.0
L02706,P0187,2025-11-28,1,1,1,0,10.0
L02706,P0174,2025-11-28,2,1,1,0,10.0
L02706,P0071,2025-11-28,3,0,0,0,15.0
L02706,P0077,2025-11-28,4,0,0,0,15.0
L02706,P0206,2025-11-28,5,0,0,0,12.0
L01604,P0025,2025-11-28,1,0,0,0,10.0
L01604,P0199,2025-11-28,2,1,1,1,12.0
L01604,P0124,2025-11-28,3,0,0,0,10.0
L01604,P0103,2025-11-28,4,0,0,0,12.0
L01604,P0196,2025-11-28,5,0,0,0,8.0
L02725,P0073,2025-11-28,1,0,0,0,8.0
L02725,P0172,2025-11-28,2,0,0,0,10.0
L02725,P0018,2025-11-28,3,1,1,0,8.0
L02725,P0202,2025-11-28,4,0,0,0,10.0
L02725,P0145,2025-11-28,5,1,1,1,15.0
L01628,P0049,2025-11-28,1,1,1,1,8.0
L01628,P0110,2025-11-28,2,1,1,0,12.0
L01628,P0074,2025-11-28,3,0,0,0,15.0
L01628,P0073,2025-11-28,4,1,1,0,12.0
L01628,P0035,2025-11-28,5,1,1,1,15.0
L00817,P0003,2025-11-28,1,0,0,0,10.0
L00817,P0123,2025-11-28,2,1,0,0,8.0
L00817,P0215,2025-11-28,3,1,1,0,8.0
L00817,P0010,2025-11-28,4,0,0,0,8.0
L00817,P0124,2025-11-28,5,0,0,0,8.0
L02206,P0124,2025-11-28,1,1,1,1,15.0
L02206,P0090,2025-11-28,2,1,1,0,10.0
L02206,P0183,2025-11-28,3,0,0,0,8.0
L02206,P0025,2025-11-28,4,1,1,0,8.0
L02206,P0093,2025-11-28,5,1,1,1,8.0
L00920,P0029,2025-11-28,1,1,0,0,10.0
L00920,P0070,2025-11-28,2,1,1,0,8.0
L00920,P0062,2025-11-28,3,0,0,0,10.0
L00920,P0110,2025-11-28,4,0,0,0,15.0
L00920,P0043,2025-11-28,5,0,0,0,10.0
L00826,P0195,2025-11-28,1,0,0,0,8.0
L00826,P0209,2025-11-28,2,0,0,0,8.0
L00826,P0010,2025-11-28,3,0,0,0,15.0
L00826,P0207,2025-11-28,4,0,0,0,12.0
L00826,P0219,2025-11-28,5,0,0,0,10.0
L02690,P0075,2025-11-28,1,0,0,0,10.0
L02690,P0040,2025-11-28,2,0,0,0,10.0
L02690,P0117,2025-11-28,3,0,0,0,10.0
L02690,P0195,2025-11-28,4,1,1,0,12.0
L02690,P0033,2025-11-28,5,0,0,0,8.0
L00526,P0109,2025-11-28,1,1,1,0,15.0
L00526,P0126,2025-11-28,2,1,1,0,8.0
L00526,P0117,2025-11-28,3,0,0,0,10.0
L00526,P0112,2025-11-28,4,0,0,0,8.0
L00526,P0033,2025-11-28,5,1,1,0,15.0
L02702,P0197,2025-11-29,1,0,0,0,10.0
L02702,P0042,2025-11-29,2,1,1,1,15.0
L02702,P0201,2025-11-29,3,1,0,0,10.0
L02702,P0114,2025-11-29,4,0,0,0,12.0
L02702,P0143,2025-11-29,5,0,0,0,8.0
L02356,P0095,2025-11-29,1,0,0,0,12.0
L02356,P0137,2025-11-29,2,1,1,1,8.0
L02356,P0130,2025-11-29,3,1,1,1,10.0
L02356,P0168,2025-11-29,4,1,1,0,8.0
L02356,P0064,2025-11-29,5,0,0,0,12.0
L00743,P0167,2025-11-29,1,0,0,0,8.0
L00743,P0078,2025-11-29,2,0,0,0,12.0
L00743,P0184,2025-11-29,3,0,0,0,12.0
L00743,P0152,2025-11-29,4,1,0,0,12.0
L00743,P0051,2025-11-29,5,1,0,0,12.0
L02454,P0132,2025-11-29,1,1,1,0,12.0
L02454,P0162,2025-11-29,2,1,1,1,8.0
L02454,P0182,2025-11-29,3,1,1,1,10.0
L02454,P0098,2025-11-29,4,1,1,0,10.0
L02454,P0217,2025-11-29,5,1,1,0,8.0
L02673,P0029,2025-11-29,1,0,0,0,15.0
L02673,P0106,2025-11-29,2,0,0,0,12.0
L02673,P0181,2025-11-29,3,0,0,0,12.0
L02673,P0173,2025-11-29,4,0,0,0,8.0
L02673,P0110,2025-11-29,5,0,0,0,8.0
L02032,P0117,2025-11-29,1,1,1,1,8.0
L02032,P0040,2025-11-29,2,0,0,0,8.0
L02032,P0075,2025-11-29,3,0,0,0,8.0
L02032,P0126,2025-11-29,4,1,1,0,15.0
L02032,P0033,2025-11-29,5,0,0,0,12.0
L01203,P0181,2025-11-29,1,1,1,1,8.0
L01203,P0062,2025-11-29,2,0,0,0,10.0
L01203,P0070,2025-11-29,3,0,0,0,8.0
L01203,P0175,2025-11-29,4,1,1,1,15.0
L01203,P0106,2025-11-29,5,0,0,0,10.0
L02798,P0178,2025-11-29,1,1,1,1,12.0
L02798,P0044,2025-11-29,2,1,0,0,15.0
L02798,P0081,2025-11-29,3,1,1,1,15.0
L02798,P0020,2025-11-29,4,1,1,1,12.0
L02798,P0028,2025-11-29,5,1,1,0,8.0
L00294,P0187,2025-11-29,1,0,0,0,10.0
L00294,P0077,2025-11-29,2,1,0,0,8.0
L00294,P0200,2025-11-29,3,1,1,0,12.0
L00294,P0206,2025-11-29,4,1,0,0,12.0
L00294,P0072,2025-11-29,5,0,0,0,8.0
L01806,P0156,2025-11-29,1,0,0,0,10.0
L01806,P0057,2025-11-29,2,1,1,1,10.0
L01806,P0119,2025-11-29,3,1,1,0,8.0
L01806,P0203,2025-11-29,4,0,0,0,15.0
L01806,P0059,2025-11-29,5,0,0,0,10.0
L00269,P0061,2025-11-29,1,1,0,0,10.0
L00269,P0100,2025-11-29,2,0,0,0,10.0
L00269,P0194,2025-11-29,3,0,0,0,8.0
L00269,P0124,2025-11-29,4,1,1,0,15.0
L00269,P0104,2025-11-29,5,0,0,0,15.0
L01773,P0139,2025-11-29,1,1,1,1,15.0
L01773,P0192,2025-11-29,2,0,0,0,8.0
L01773,P0025,2025-11-29,3,1,1,1,15.0
L01773,P0050,2025-11-29,4,1,1,1,10.0
L01773,P0124,2025-11-29,5,1,1,0,15.0
L01235,P0041,2025-11-29,1,0,0,0,15.0
L01235,P0094,2025-11-29,2,0,0,0,8.0
L01235,P0111,2025-11-29,3,0,0,0,12.0
L01235,P0020,2025-11-29,4,0,0,0,10.0
L01235,P0008,2025-11-29,5,0,0,0,8.0
L00770,P0091,2025-11-29,1,1,1,0,10.0
L00770,P0156,2025-11-29,2,0,0,0,15.0
L00770,P0030,2025-11-29,3,0,0,0,15.0
L00770,P0129,2025-11-29,4,0,0,0,12.0
L00770,P0057,2025-11-29,5,0,0,0,15.0
L01220,P0147,2025-11-29,1,0,0,0,15.0
L01220,P0116,2025-11-29,2,0,0,0,10.0
L01220,P0020,2025-11-29,3,1,0,0,10.0
L01220,P0028,2025-11-29,4,0,0,0,12.0
L01220,P0086,2025-11-29,5,1,1,0,15.0
L02716,P0055,2025-11-29,1,0,0,0,12.0
L02716,P0088,2025-11-29,2,1,1,1,8.0
L02716,P0078,2025-11-29,3,1,1,1,10.0
L02716,P0051,2025-11-29,4,1,0,0,8.0
L02716,P0150,2025-11-29,5,0,0,0,8.0
L02750,P0115,2025-11-29,1,1,0,0,8.0
L02750,P0020,2025-11-29,2,0,0,0,12.0
L02750,P0063,2025-11-29,3,0,0,0,12.0
L02750,P0067,2025-11-29,4,1,1,1,8.0
L02750,P0164,2025-11-29,5,0,0,0,12.0
L01243,P0202,2025-11-29,1,0,0,0,10.0
L01243,P0018,2025-11-29,2,1,1,0,12.0
L01243,P0172,2025-11-29,3,1,1,1,10.0
L01243,P0213,2025-11-29,4,1,1,0,10.0
L01243,P0079,2025-11-29,5,1,1,1,8.0
L02954,P0009,2025-11-30,1,1,0,0,15.0
L02954,P0060,2025-11-30,2,0,0,0,15.0
L02954,P0107,2025-11-30,3,1,1,0,15.0
L02954,P0113,2025-11-30,4,0,0,0,10.0
L02954,P0033,2025-11-30,5,0,0,0,10.0
L01383,P0081,2025-11-30,1,1,1,1,8.0
L01383,P0205,2025-11-30,2,1,1,1,10.0
L01383,P0116,2025-11-30,3,1,1,0,15.0
L01383,P0147,2025-11-30,4,1,1,0,15.0
L01383,P0044,2025-11-30,5,0,0,0,8.0
L02723,P0182,2025-11-30,1,0,0,0,15.0
L02723,P0162,2025-11-30,2,1,1,0,12.0
L02723,P0098,2025-11-30,3,0,0,0,10.0
L02723,P0080,2025-11-30,4,1,1,0,10.0
L02723,P0121,2025-11-30,5,0,0,0,8.0
L01941,P0137,2025-11-30,1,1,1,0,12.0
L01941,P0130,2025-11-30,2,1,0,0,15.0
L01941,P0168,2025-11-30,3,1,1,0,15.0
L01941,P0064,2025-11-30,4,1,1,1,8.0
L01941,P0035,2025-11-30,5,0,0,0,8.0
L01107,P0028,2025-11-30,1,0,0,0,12.0
L01107,P0066,2025-11-30,2,1,0,0,12.0
L01107,P0067,2025-11-30,3,1,1,0,8.0
L01107,P0063,2025-11-30,4,1,1,1,8.0
L01107,P0164,2025-11-30,5,0,0,0,8.0
L01815,P0020,2025-11-30,1,1,1,0,12.0
L01815,P0149,2025-11-30,2,1,0,0,12.0
L01815,P0066,2025-11-30,3,1,1,1,15.0
L01815,P0067,2025-11-30,4,1,1,0,12.0
L01815,P0085,2025-11-30,5,0,0,0,15.0
L02867,P0023,2025-11-30,1,1,0,0,10.0
L02867,P0022,2025-11-30,2,1,1,1,15.0
L02867,P0011,2025-11-30,3,1,1,0,10.0
L02867,P0076,2025-11-30,4,0,0,0,12.0
L02867,P0017,2025-11-30,5,0,0,0,15.0
L00599,P0008,2025-11-30,1,0,0,0,10.0
L00599,P0140,2025-11-30,2,0,0,0,8.0
L00599,P0094,2025-11-30,3,0,0,0,12.0
L00599,P0111,2025-11-30,4,0,0,0,10.0
L00599,P0002,2025-11-30,5,0,0,0,8.0
L02331,P0059,2025-11-30,1,1,0,0,10.0
L02331,P0037,2025-11-30,2,0,0,0,15.0
L02331,P0129,2025-11-30,3,1,1,0,8.0
L02331,P0057,2025-11-30,4,0,0,0,10.0
L02331,P0119,2025-11-30,5,0,0,0,15.0
L01070,P0101,2025-11-30,1,1,1,0,8.0
L01070,P0142,2025-11-30,2,1,1,0,15.0
L01070,P0146,2025-11-30,3,0,0,0,12.0
L01070,P0177,2025-11-30,4,0,0,0,8.0
L01070,P0021,2025-11-30,5,0,0,0,8.0
L02177,P0115,2025-11-30,1,1,1,1,10.0
L02177,P0020,2025-11-30,2,1,0,0,12.0
L02177,P0164,2025-11-30,3,0,0,0,15.0
L02177,P0014,2025-11-30,4,0,0,0,8.0
L02177,P0085,2025-11-30,5,0,0,0,12.0
L00237,P0012,2025-11-30,1,1,0,0,8.0
L00237,P0107,2025-11-30,2,0,0,0,12.0
L00237,P0060,2025-11-30,3,1,1,1,12.0
L00237,P0048,2025-11-30,4,1,1,1,10.0
L00237,P0072,2025-11-30,5,0,0,0,8.0
L01242,P0098,2025-11-30,1,0,0,0,12.0
L01242,P0162,2025-11-30,2,1,1,0,8.0
