lead_id,created_at,zone,job_type,weekday_day,weekday_eve,weekend,budget_max,urgency,hours_wanted,pref_gender,language,is_returning,source
L00889,2025-11-28,Z01,repair,1,1,1,41.0,deadline,30,any,ro,0,organic
L02810,2025-11-28,Z07,install,0,0,1,50.0,none,30,F,ro,0,paid_search
L02363,2025-11-28,Z18,repair,1,1,0,47.0,none,30,any,pl,0,paid_search
L00043,2025-11-28,Z23,repair,0,1,1,40.0,emergency,20,any,tr,0,organic
L02443,2025-11-28,Z03,repair,0,1,1,43.0,none,10,any,tr,0,organic
L02457,2025-11-28,Z14,repair,0,1,1,27.0,none,10,any,ro,0,organic
L02338,2025-11-28,Z07,install,1,0,0,32.0,none,20,any,en,0,organic
L02914,2025-11-28,Z06,repair,1,0,1,35.0,none,30,any,ro,0,referral
L02410,2025-11-28,Z17,install,1,0,0,38.0,none,30,any,en,0,paid_search
L00305,2025-11-28,Z23,repair,1,1,1,,none,10,any,en,0,paid_search
L01717,2025-11-28,Z03,repair,0,1,1,53.0,deadline,10,any,en,0,organic
L01693,2025-11-29,Z18,repair,0,1,1,39.0,none,40,F,ro,0,organic
L02393,2025-11-29,Z09,repair,1,1,0,45.0,none,30,any,en,0,paid_search
L00509,2025-11-29,Z08,repair,1,1,1,38.0,none,30,any,ur,0,paid_search
L01574,2025-11-29,Z08,install,0,1,1,39.0,none,20,any,en,0,paid_search
L02130,2025-11-29,Z03,repair,0,1,0,,none,30,any,tr,1,paid_search
L02200,2025-11-29,Z10,repair,0,1,0,,emergency,30,any,en,0,referral
L00202,2025-11-29,Z11,repair,0,1,1,39.0,deadline,10,any,ro,0,organic
L02001,2025-11-29,Z16,repair,1,0,1,33.0,deadline,30,any,en,0,organic
L02057,2025-11-29,Z05,repair,0,1,0,43.0,none,20,any,pl,0,organic
L00818,2025-11-29,Z25,repair,0,0,0,37.0,none,30,any,en,0,paid_search
L02366,2025-11-29,Z12,install,1,1,0,48.0,deadline,10,any,en,0,organic
L00860,2025-11-29,Z25,repair,0,1,1,,none,10,any,tr,0,paid_search
L01359,2025-11-29,Z12,install,1,0,1,,deadline,20,any,en,0,referral
L00847,2025-11-29,Z01,install,0,1,0,,none,30,any,en,0,paid_search
L02772,2025-11-29,Z17,repair,0,1,0,38.0,deadline,10,any,en,0,paid_search
L00581,2025-11-30,Z21,install,1,1,1,37.0,none,10,any,ro,0,organic
L02531,2025-11-30,Z02,install,1,1,0,37.0,none,20,any,en,0,paid_search
L01546,2025-11-30,Z30,install,0,1,0,39.0,none,20,any,tr,0,organic
L01916,2025-11-30,Z12,repair,1,0,1,43.0,none,20,any,en,1,organic
L02955,2025-11-30,Z01,install,0,0,1,50.0,deadline,10,any,en,0,organic
L00426,2025-11-30,Z29,install,1,1,1,42.0,emergency,30,any,pl,0,paid_search
L02670,2025-11-30,Z22,install,0,1,1,44.0,emergency,10,any,tr,0,organic
L01240,2025-11-30,Z27,install,0,1,0,34.0,deadline,20,any,tr,0,organic
L01415,2025-11-30,Z04,install,1,0,0,,none,20,any,en,0,paid_search
L01141,2025-11-30,UNKNOWN,repair,0,1,1,42.0,deadline,10,F,pl,0,paid_search
L00365,2025-11-30,Z22,install,1,1,1,,emergency,20,any,tr,0,paid_search
L00987,2025-11-30,Z27,repair,0,0,1,37.0,none,20,any,pl,0,paid_search
L00495,2025-11-30,Z02,install,0,1,1,38.0,deadline,10,any,ur,0,organic
L01431,2025-11-30,Z21,install,1,0,1,26.0,none,30,any,en,0,paid_search
L01236,2025-11-30,Z20,repair,1,0,1,38.0,emergency,10,any,en,0,paid_search
L01598,2025-11-30,Z10,repair,0,0,1,41.0,none,20,any,en,0,referral
L02243,2025-11-30,Z14,repair,0,0,1,41.0,none,10,any,en,0,referral
L00751,2025-11-30,Z09,install,0,0,0,44.0,emergency,10,any,ro,0,organic
L02792,2025-11-30,Z12,install,0,1,1,44.0,none,20,any,pl,1,paid_search
L02064,2025-11-30,Z01,repair,0,0,0,49.0,emergency,10,any,ro,0,paid_search
L01475,2025-11-30,Z10,install,0,0,0,37.0,deadline,20,any,en,0,paid_search
L02841,2025-11-30,Z28,install,0,1,1,39.0,deadline,30,any,en,0,paid_search
L00523,2025-11-30,Z20,repair,0,1,1,31.0,deadline,20,any,ro,0,organic
L02453,2025-11-30,Z29,repair,1,1,1,38.0,emergency,20,F,ro,0,referral
L02155,2025-12-01,Z08,install,0,0,0,31.0,none,20,any,en,0,referral
L02570,2025-12-01,Z06,repair,1,1,1,35.0,deadline,40,any,en,0,paid_search
L00891,2025-12-01,Z29,repair,1,0,1,29.0,deadline,20,any,tr,0,paid_search
L02668,2025-12-01,Z08,install,1,1,0,45.0,deadline,20,any,en,0,paid_search
L01347,2025-12-01,Z04,install,1,1,1,37.0,deadline,20,any,en,0,paid_search
L00163,2025-12-01,Z05,repair,0,1,1,40.0,deadline,20,any,pl,0,referral
L01821,2025-12-01,Z02,install,1,0,1,48.0,deadline,20,any,ro,0,paid_search
L00373,2025-12-01,Z11,repair,0,1,0,38.0,none,20,any,ro,0,organic
L01615,2025-12-01,Z06,install,0,0,0,38.0,deadline,10,any,pl,0,referral
L00784,2025-12-01,Z29,install,0,1,1,42.0,none,30,any,en,0,organic
L01169,2025-12-01,Z06,repair,0,0,0,37.0,deadline,30,any,en,0,organic
L00668,2025-12-01,Z14,install,1,0,1,35.0,emergency,30,F,en,0,organic
L00666,2025-12-01,Z17,install,1,0,1,37.0,none,40,F,pl,0,organic
L01907,2025-12-01,Z11,install,0,0,1,44.0,none,10,any,tr,0,organic
L01105,2025-12-01,Z24,repair,0,1,0,29.0,none,30,F,en,0,paid_search
L01495,2025-12-01,Z01,install,1,0,1,41.0,deadline,20,any,ur,0,organic
L01869,2025-12-01,UNKNOWN,install,0,1,1,46.0,deadline,30,any,en,0,organic
L00834,2025-12-01,Z11,repair,1,1,1,42.0,none,10,any,ur,0,organic
L01523,2025-12-01,Z06,install,0,1,0,41.0,none,20,any,en,0,paid_search
L01459,2025-12-01,Z12,repair,1,1,1,31.0,deadline,40,any,en,0,organic
L00048,2025-12-01,Z28,repair,1,1,0,41.0,none,20,any,en,0,paid_search
L00624,2025-12-02,Z15,repair,1,1,1,29.0,deadline,20,any,en,0,paid_search
L00327,2025-12-02,Z21,install,0,1,1,38.0,none,20,any,tr,0,organic
L00494,2025-12-02,Z15,repair,0,0,1,,emergency,30,any,en,0,paid_search
L00289,2025-12-02,Z10,repair,0,1,1,40.0,none,40,F,en,0,paid_search
L02850,2025-12-02,Z26,repair,0,1,1,40.0,none,20,any,en,0,organic
L02929,2025-12-02,Z02,install,1,1,1,31.0,none,20,any,en,1,paid_search
L02421,2025-12-02,Z17,install,0,0,0,23.0,none,20,F,pl,0,organic
L02262,2025-12-02,Z14,install,0,1,0,43.0,none,30,any,ur,0,referral
L01394,2025-12-02,Z17,repair,1,0,0,33.0,none,10,any,ro,0,referral
L00223,2025-12-02,Z13,install,1,0,0,43.0,none,30,any,ur,0,paid_search
L01814,2025-12-02,Z30,install,0,0,0,32.0,deadline,10,any,en,0,organic
L02296,2025-12-02,Z29,repair,0,1,0,39.0,none,40,any,en,0,organic
L02171,2025-12-02,Z12,install,1,1,0,42.0,deadline,10,any,pl,0,paid_search
L00545,2025-12-02,Z05,install,1,0,1,41.0,none,30,F,en,0,paid_search
L00937,2025-12-02,Z29,repair,1,1,1,41.0,none,20,any,en,0,paid_search
L02754,2025-12-02,UNKNOWN,install,1,1,1,36.0,none,40,any,tr,0,paid_search
L01655,2025-12-02,Z12,install,0,0,1,34.0,none,40,any,ro,0,organic
L00916,2025-12-02,Z09,install,1,0,0,42.0,none,20,any,pl,0,organic
L02916,2025-12-02,Z11,repair,0,1,0,32.0,none,40,any,en,0,organic
L02622,2025-12-02,Z25,install,1,1,1,32.0,none,30,any,en,0,paid_search
L02517,2025-12-02,Z16,repair,1,1,1,36.0,none,40,any,ro,0,organic
L01841,2025-12-02,Z23,repair,0,1,1,47.0,none,10,any,ur,0,paid_search
L01671,2025-12-02,Z09,repair,0,1,0,29.0,none,10,any,ro,0,organic
L01445,2025-12-03,Z13,install,1,1,0,42.0,none,20,any,ro,0,referral
L01439,2025-12-03,Z10,install,1,0,1,38.0,emergency,40,F,en,0,paid_search
L01404,2025-12-03,UNKNOWN,repair,0,0,0,28.0,none,30,any,en,0,paid_search
L01238,2025-12-03,Z05,repair,0,0,0,34.0,none,10,any,en,0,paid_search
L01227,2025-12-03,Z21,repair,1,1,0,42.0,deadline,30,any,pl,0,organic
L02819,2025-12-03,Z22,install,0,1,0,33.0,deadline,40,any,en,0,organic
L01458,2025-12-03,Z15,repair,0,1,1,34.0,deadline,20,F,tr,0,organic
L00106,2025-12-03,Z11,install,0,0,1,48.0,emergency,20,F,en,0,organic
L02763,2025-12-03,Z18,repair,1,1,1,37.0,emergency,10,any,pl,0,organic
L01178,2025-12-03,Z06,repair,0,1,1,45.0,emergency,20,any,en,0,paid_search
L02461,2025-12-03,Z15,install,0,1,1,29.0,deadline,20,F,pl,0,paid_search
L02446,2025-12-03,Z16,install,0,1,0,42.0,deadline,30,any,ro,0,organic
L02207,2025-12-03,Z06,repair,1,1,0,40.0,deadline,40,any,ro,0,referral
L01665,2025-12-03,Z26,repair,0,0,0,49.0,none,30,any,pl,0,paid_search
L02327,2025-12-03,Z20,repair,0,1,0,,deadline,30,any,ur,0,paid_search
L00356,2025-12-03,Z02,repair,0,1,1,39.0,none,20,any,en,0,paid_search
L00675,2025-12-03,Z07,install,0,1,0,31.0,none,40,any,pl,1,paid_search
L00462,2025-12-03,Z23,repair,0,1,1,47.0,none,30,any,en,0,referral
L00409,2025-12-03,Z27,repair,0,0,1,39.0,deadline,10,any,en,0,paid_search
L01972,2025-12-03,Z15,install,0,1,1,39.0,none,20,any,ur,0,organic
L00782,2025-12-03,Z14,repair,1,0,0,40.0,deadline,30,any,en,0,paid_search
L00322,2025-12-03,Z09,repair,1,0,0,30.0,none,20,any,en,0,paid_search
L01639,2025-12-03,Z25,install,0,1,1,39.0,none,20,any,ur,0,organic
L00427,2025-12-03,Z09,repair,0,1,0,35.0,deadline,10,any,ur,0,paid_search
L02897,2025-12-03,Z18,install,0,0,1,39.0,emergency,20,any,pl,0,paid_search
L02868,2025-12-04,Z15,install,0,1,1,43.0,deadline,30,F,en,0,paid_search
L00681,2025-12-04,Z26,install,0,1,0,38.0,deadline,20,any,ro,0,organic
L02888,2025-12-04,Z15,install,0,1,0,35.0,none,20,F,ur,0,organic
L01956,2025-12-04,Z30,repair,0,0,1,40.0,deadline,10,any,pl,0,paid_search
L01775,2025-12-04,Z14,install,0,1,0,31.0,deadline,10,any,en,0,referral
L02627,2025-12-04,Z04,install,0,0,0,37.0,none,20,any,en,0,paid_search
L00219,2025-12-04,Z21,repair,1,0,0,42.0,none,30,F,tr,0,paid_search
L01457,2025-12-04,Z03,install,0,0,0,28.0,none,10,any,en,0,organic
L02915,2025-12-04,Z25,install,1,0,0,52.0,deadline,20,any,en,0,paid_search
L00395,2025-12-04,UNKNOWN,repair,1,0,1,40.0,none,20,F,en,0,paid_search
L00397,2025-12-04,Z19,install,1,0,0,28.0,none,40,any,tr,0,paid_search
L01210,2025-12-04,Z28,repair,0,1,1,41.0,deadline,30,F,ro,0,paid_search
L02603,2025-12-04,Z04,repair,0,0,1,47.0,none,20,any,en,1,paid_search
L00592,2025-12-04,Z03,install,1,1,0,29.0,none,20,any,en,0,paid_search
L00637,2025-12-04,Z16,repair,1,0,0,45.0,none,30,any,en,0,referral
L00555,2025-12-04,Z29,repair,0,0,1,37.0,none,20,F,ro,0,paid_search
L01734,2025-12-04,Z21,install,0,1,0,45.0,none,20,F,pl,0,paid_search
L01047,2025-12-04,Z09,repair,0,0,0,33.0,none,20,any,ro,0,organic
L00577,2025-12-04,Z14,install,1,1,1,42.0,none,10,any,ur,0,paid_search
L02997,2025-12-04,Z04,repair,0,0,1,37.0,none,10,any,ro,0,paid_search
L02255,2025-12-04,Z25,repair,0,0,0,38.0,none,10,F,en,0,paid_search
L00945,2025-12-04,Z28,repair,1,1,0,28.0,deadline,20,F,en,0,organic
L00346,2025-12-04,Z10,install,1,0,1,30.0,none,40,F,en,0,paid_search
L02097,2025-12-04,Z03,repair,1,1,1,35.0,none,10,any,ro,0,paid_search
L01555,2025-12-04,Z30,repair,1,1,0,55.0,deadline,30,any,pl,0,paid_search
L01104,2025-12-04,Z25,repair,0,0,0,38.0,deadline,20,any,en,0,paid_search
L02541,2025-12-04,Z06,install,0,1,0,35.0,none,30,any,en,0,paid_search
L00158,2025-12-04,Z13,repair,1,1,1,39.0,deadline,10,F,en,0,paid_search
L00551,2025-12-05,Z26,repair,0,1,0,38.0,none,10,F,en,0,paid_search
L02580,2025-12-05,Z08,install,1,1,1,36.0,deadline,10,F,en,0,paid_search
L02278,2025-12-05,Z16,install,0,1,0,41.0,deadline,30,any,en,0,paid_search
L02946,2025-12-05,Z19,install,0,1,0,,none,20,any,pl,0,paid_search
L01000,2025-12-05,Z12,install,1,1,1,46.0,none,40,any,ro,0,paid_search
L01380,2025-12-05,Z24,install,1,1,1,35.0,none,20,any,en,1,paid_search
L01335,2025-12-05,Z24,repair,0,1,0,41.0,none,10,any,tr,0,paid_search
L01975,2025-12-05,Z18,install,1,1,0,52.0,deadline,40,any,en,1,paid_search
L02480,2025-12-05,Z19,repair,1,1,1,40.0,none,40,any,en,1,paid_search
L02741,2025-12-05,Z16,repair,0,1,1,,none,30,any,en,0,paid_search
L01324,2025-12-05,Z06,repair,1,1,0,44.0,deadline,20,any,ro,0,organic
L02474,2025-12-05,Z29,install,0,1,0,32.0,deadline,10,any,pl,0,paid_search
L01043,2025-12-05,Z11,repair,0,0,0,34.0,deadline,30,any,pl,0,paid_search
L02473,2025-12-05,Z21,repair,1,0,1,47.0,emergency,30,any,ro,1,paid_search
L02367,2025-12-05,Z24,repair,1,1,1,38.0,none,10,any,en,0,referral
L01036,2025-12-05,Z26,repair,0,0,0,33.0,none,10,any,tr,0,paid_search
L00805,2025-12-05,Z28,repair,0,0,1,41.0,deadline,20,any,pl,0,referral
L02890,2025-12-05,Z26,install,1,0,0,36.0,emergency,10,F,en,0,paid_search
L01624,2025-12-05,Z14,install,1,0,1,,emergency,20,any,pl,0,paid_search
L00648,2025-12-05,Z17,install,0,0,0,,deadline,20,any,tr,0,organic
L01831,2025-12-05,Z16,install,0,1,0,29.0,none,40,any,pl,0,paid_search
L01588,2025-12-05,Z03,repair,0,1,1,45.0,deadline,20,any,en,0,organic
L01822,2025-12-05,Z22,repair,0,1,0,32.0,deadline,20,any,pl,0,organic
L02717,2025-12-05,Z27,repair,1,0,1,38.0,none,20,any,en,0,organic
L02990,2025-12-05,Z16,install,0,0,0,34.0,none,20,any,en,0,paid_search
L01612,2025-12-05,Z11,repair,1,0,1,33.0,deadline,10,any,en,0,paid_search
L02667,2025-12-05,Z19,install,1,0,0,,deadline,40,any,tr,0,paid_search
L01133,2025-12-05,Z11,repair,0,1,0,38.0,none,20,any,en,0,organic
L01757,2025-12-06,Z18,repair,0,1,0,38.0,deadline,30,any,en,0,paid_search
L00556,2025-12-06,Z30,install,1,0,1,44.0,none,10,any,ro,0,paid_search
L01368,2025-12-06,Z25,install,1,1,1,35.0,none,30,any,en,0,paid_search
L00274,2025-12-06,Z29,repair,0,1,1,30.0,emergency,30,any,ur,0,paid_search
L01681,2025-12-06,Z30,repair,0,1,0,32.0,none,20,any,tr,0,organic
L00815,2025-12-06,Z19,repair,0,1,0,38.0,none,30,any,tr,0,paid_search
L02270,2025-12-06,Z14,install,0,0,1,36.0,none,20,any,tr,0,organic
L01686,2025-12-06,Z25,repair,0,0,0,34.0,emergency,40,F,en,0,organic
L01419,2025-12-06,Z28,repair,0,0,0,34.0,none,10,any,en,0,paid_search
L00728,2025-12-06,Z10,install,0,1,0,42.0,none,40,any,en,0,paid_search
L01556,2025-12-06,Z11,install,0,1,1,36.0,none,20,any,ur,0,paid_search
L00965,2025-12-06,Z27,install,1,0,1,40.0,deadline,30,any,en,0,paid_search
L01949,2025-12-06,Z06,repair,0,0,1,52.0,none,30,F,en,0,paid_search
L01852,2025-12-06,Z14,repair,1,1,1,38.0,none,30,any,tr,0,paid_search
L01946,2025-12-06,Z19,install,0,0,1,29.0,deadline,10,any,pl,0,paid_search
L02308,2025-12-06,Z09,install,0,1,1,40.0,deadline,30,F,ur,0,organic
L00947,2025-12-06,Z02,install,0,1,1,33.0,none,10,any,en,0,paid_search
L00213,2025-12-06,Z04,install,0,1,1,,emergency,10,any,en,0,paid_search
L01955,2025-12-06,Z07,repair,0,1,1,38.0,none,20,any,ur,0,referral
L01446,2025-12-06,Z18,install,1,0,0,48.0,none,40,any,tr,0,paid_search
L01782,2025-12-06,Z11,repair,1,1,0,42.0,none,20,any,en,0,paid_search
L00591,2025-12-06,Z07,install,0,0,1,31.0,none,10,any,en,0,organic
L00850,2025-12-06,Z20,install,0,1,1,,none,20,any,pl,1,referral
L02675,2025-12-07,Z29,repair,0,0,0,,deadline,10,any,en,0,referral
L01268,2025-12-07,Z29,repair,0,1,0,46.0,emergency,30,any,en,0,paid_search
L01166,2025-12-07,Z06,install,0,0,1,,none,30,F,en,1,paid_search
L00045,2025-12-07,Z17,install,0,1,0,41.0,none,20,any,tr,0,referral
L00189,2025-12-07,Z19,install,0,1,1,42.0,none,20,any,en,0,paid_search
L00970,2025-12-07,Z20,install,0,1,1,38.0,none,20,any,ro,0,paid_search
L02331,2025-12-07,Z19,repair,0,1,0,22.0,deadline,30,any,ur,0,organic
L00195,2025-12-07,Z30,install,1,1,1,42.0,none,10,any,tr,0,paid_search
L02101,2025-12-07,Z04,install,0,0,0,,none,20,any,ro,0,paid_search
L01150,2025-12-07,Z14,install,0,1,1,35.0,none,10,F,pl,0,organic
L01436,2025-12-07,Z15,repair,0,1,1,29.0,deadline,10,any,ro,0,paid_search
L01198,2025-12-07,Z19,install,0,1,0,45.0,none,10,any,en,0,paid_search
L01905,2025-12-07,Z02,repair,0,0,1,26.0,none,40,any,en,1,paid_search
L02292,2025-12-07,Z06,install,1,0,0,33.0,none,20,any,en,0,paid_search
L01850,2025-12-07,Z05,repair,0,0,1,48.0,deadline,10,any,en,0,organic
L02456,2025-12-07,Z25,install,0,1,0,27.0,none,10,any,en,0,organic
L00570,2025-12-07,Z02,install,1,1,0,37.0,none,10,any,pl,1,paid_search
L01338,2025-12-08,Z30,repair,1,1,1,46.0,deadline,20,any,en,0,paid_search
L02231,2025-12-08,Z02,repair,1,0,1,,none,40,any,ur,0,paid_search
L02390,2025-12-08,Z14,install,1,0,0,36.0,none,20,F,pl,0,paid_search
L01339,2025-12-08,Z20,install,1,0,1,38.0,none,10,any,en,0,organic
L00534,2025-12-08,Z15,install,1,0,0,37.0,none,20,F,ro,0,paid_search
L01109,2025-12-08,Z19,install,0,1,0,42.0,none,40,F,en,0,organic
L01818,2025-12-08,Z12,repair,1,0,1,46.0,emergency,10,any,en,0,paid_search
L00717,2025-12-08,Z03,repair,1,1,0,34.0,deadline,20,any,en,0,organic
L02422,2025-12-08,Z17,install,1,1,0,19.0,none,20,F,en,0,paid_search
L01763,2025-12-08,Z18,install,1,0,1,34.0,emergency,20,any,ro,0,organic
L00093,2025-12-08,Z05,repair,0,0,1,38.0,emergency,20,F,ur,0,paid_search
L02707,2025-12-08,Z20,repair,1,0,0,34.0,deadline,10,any,en,0,organic
L02821,2025-12-08,Z21,install,0,1,0,49.0,none,20,any,ro,1,organic
L01454,2025-12-08,Z05,install,1,1,1,34.0,emergency,20,any,en,1,organic
L01259,2025-12-08,Z14,repair,0,1,1,39.0,none,20,F,en,0,paid_search
L01260,2025-12-08,Z25,repair,0,1,1,46.0,none,30,F,en,1,paid_search
L00069,2025-12-08,Z30,repair,1,0,1,38.0,none,10,any,en,1,paid_search
L02673,2025-12-08,Z11,repair,1,1,1,33.0,emergency,20,any,ro,0,paid_search
L02599,2025-12-09,Z18,install,1,0,1,52.0,none,20,F,ro,0,referral
L00487,2025-12-09,Z28,repair,1,1,0,55.0,none,20,any,en,0,referral
L01957,2025-12-09,Z23,install,1,1,1,39.0,none,40,any,tr,0,paid_search
L00468,2025-12-09,Z14,install,0,1,1,31.0,none,10,F,pl,1,paid_search
L01935,2025-12-09,Z20,repair,1,1,0,32.0,deadline,10,any,tr,0,organic
L02538,2025-12-09,Z09,install,0,0,0,33.0,none,10,any,en,0,paid_search
L00484,2025-12-09,Z10,repair,0,1,1,45.0,none,20,any,ro,0,organic
L01602,2025-12-09,Z09,repair,1,0,0,39.0,deadline,30,any,en,0,paid_search
L00036,2025-12-09,Z02,repair,1,0,0,41.0,deadline,30,F,en,0,paid_search
L02833,2025-12-09,Z20,install,0,1,0,41.0,emergency,20,any,pl,0,paid_search
L00843,2025-12-09,Z04,repair,1,1,0,40.0,deadline,40,any,en,0,paid_search
L01204,2025-12-09,Z09,repair,0,1,0,37.0,none,20,any,en,1,referral
L00977,2025-12-09,Z26,install,0,0,0,47.0,none,30,any,pl,0,paid_search
L00654,2025-12-09,Z29,install,0,1,0,53.0,none,20,any,tr,0,referral
L00249,2025-12-10,Z10,install,1,1,0,35.0,none,20,any,tr,0,paid_search
L02832,2025-12-10,UNKNOWN,install,1,0,1,33.0,none,20,any,ur,0,paid_search
L01443,2025-12-10,Z07,install,1,0,0,33.0,none,20,any,en,0,paid_search
L02680,2025-12-10,Z02,install,1,1,0,39.0,deadline,10,any,ro,0,paid_search
L01512,2025-12-10,Z14,install,1,1,0,38.0,deadline,20,any,tr,0,paid_search
L00909,2025-12-10,Z18,repair,1,0,1,40.0,none,20,any,en,0,paid_search
L00861,2025-12-10,Z08,install,1,0,0,43.0,emergency,10,any,ur,0,organic
L00275,2025-12-10,Z17,install,1,0,0,39.0,none,30,any,ro,0,paid_search
L02909,2025-12-10,Z08,install,1,1,0,26.0,none,30,any,pl,0,organic
L02295,2025-12-10,Z12,install,1,1,1,37.0,none,10,any,en,0,organic
L02302,2025-12-10,Z23,repair,1,0,1,35.0,none,30,any,en,1,paid_search
L02314,2025-12-10,Z19,repair,0,1,1,37.0,none,20,any,ro,0,referral
L02236,2025-12-10,Z03,install,1,1,0,36.0,none,20,any,en,1,referral
L00082,2025-12-10,Z12,repair,0,1,1,35.0,none,30,any,ur,0,paid_search
L00542,2025-12-10,Z01,install,0,0,1,45.0,deadline,10,any,en,0,paid_search
L00961,2025-12-10,Z24,install,1,1,0,46.0,deadline,10,any,en,0,paid_search
L01987,2025-12-10,Z10,install,0,1,0,37.0,none,10,any,ro,0,referral
L01096,2025-12-10,Z16,repair,0,1,1,35.0,deadline,20,any,ro,1,organic
L01756,2025-12-10,Z18,repair,1,1,0,45.0,emergency,20,any,en,0,organic
L00737,2025-12-10,Z24,install,0,1,1,37.0,none,20,any,en,0,organic
L02536,2025-12-10,UNKNOWN,install,1,1,1,34.0,none,20,any,en,0,paid_search
L02392,2025-12-10,Z17,install,1,0,0,32.0,none,20,any,en,0,paid_search
L00997,2025-12-11,Z29,install,0,0,0,43.0,none,20,any,ur,0,paid_search
L01828,2025-12-11,Z25,repair,0,0,1,42.0,deadline,10,any,en,0,paid_search
L02790,2025-12-11,Z30,repair,0,1,0,46.0,none,10,any,en,0,paid_search
L02526,2025-12-11,Z25,install,0,1,0,37.0,none,10,any,ur,0,paid_search
L01051,2025-12-11,Z21,repair,1,1,1,39.0,none,20,any,en,0,paid_search
L01263,2025-12-11,Z04,repair,1,1,0,35.0,none,30,any,tr,0,referral
L02721,2025-12-11,Z07,install,0,1,1,28.0,none,40,any,ro,0,organic
L02291,2025-12-11,Z15,repair,0,0,0,37.0,none,20,any,pl,0,paid_search
L00515,2025-12-11,Z19,repair,1,1,1,27.0,deadline,10,any,ur,0,paid_search
L00703,2025-12-11,Z24,repair,0,1,1,36.0,none,40,any,en,0,paid_search
L02742,2025-12-11,Z16,repair,1,1,1,44.0,none,10,any,en,0,referral
L00777,2025-12-11,Z11,repair,1,0,1,42.0,none,40,any,tr,0,organic
L01994,2025-12-11,Z23,repair,1,1,0,39.0,deadline,30,any,ro,0,organic
L01140,2025-12-11,Z02,repair,1,0,0,34.0,none,10,any,en,0,paid_search
L02199,2025-12-11,UNKNOWN,install,1,0,0,38.0,deadline,30,any,en,0,organic
L01501,2025-12-11,Z06,install,1,0,0,42.0,none,20,any,ro,0,referral
L00117,2025-12-11,Z21,repair,0,1,1,43.0,none,20,any,ro,1,organic
L00925,2025-12-11,Z13,install,0,1,1,29.0,none,30,any,pl,1,paid_search
L01480,2025-12-11,Z08,install,0,1,1,38.0,none,20,any,pl,0,paid_search
L02148,2025-12-11,Z24,install,0,0,0,39.0,none,20,any,ro,0,paid_search
L02498,2025-12-11,Z06,repair,0,1,0,31.0,none,10,any,pl,0,paid_search
L00210,2025-12-11,Z25,install,1,1,0,45.0,none,30,any,ro,0,paid_search
L00004,2025-12-11,Z04,install,0,0,0,44.0,none,20,any,pl,0,organic
L02210,2025-12-11,Z30,install,0,1,0,37.0,emergency,40,any,en,0,paid_search
L01541,2025-12-11,Z25,repair,1,0,0,30.0,none,10,any,en,0,paid_search
L01791,2025-12-11,Z09,repair,0,0,1,41.0,emergency,20,any,ur,0,paid_search
L01687,2025-12-11,Z29,install,0,0,0,,deadline,20,any,ur,0,paid_search
L02837,2025-12-12,Z28,install,0,0,0,39.0,deadline,30,any,en,0,paid_search
L00931,2025-12-12,Z13,repair,1,0,0,49.0,none,10,any,pl,0,paid_search
L01392,2025-12-12,Z29,install,0,1,1,41.0,none,10,any,en,0,paid_search
L00558,2025-12-12,Z08,repair,0,1,0,38.0,none,10,any,en,0,paid_search
L00813,2025-12-12,Z17,repair,0,0,1,28.0,deadline,10,any,en,0,paid_search
L02450,2025-12-12,Z05,install,1,1,1,33.0,deadline,20,any,en,0,referral
L01760,2025-12-12,Z04,repair,0,0,0,46.0,none,40,any,en,0,referral
L00719,2025-12-12,Z18,repair,1,0,1,47.0,none,30,any,en,0,organic
L00480,2025-12-12,Z12,install,0,0,1,36.0,deadline,20,any,ur,0,paid_search
L02399,2025-12-12,Z14,install,1,0,0,38.0,none,40,any,tr,1,paid_search
L02394,2025-12-12,Z02,repair,1,1,0,41.0,none,10,any,ur,0,paid_search
L01010,2025-12-12,Z30,repair,1,1,1,42.0,deadline,10,any,tr,1,organic
L01085,2025-12-12,Z18,repair,0,1,1,29.0,none,10,any,en,0,paid_search
L01181,2025-12-12,Z08,install,1,1,0,39.0,deadline,20,any,pl,0,paid_search
L02288,2025-12-12,Z05,repair,1,1,1,24.0,deadline,40,any,en,0,paid_search
L00216,2025-12-12,Z20,install,0,0,0,46.0,none,10,any,ur,0,paid_search
L00844,2025-12-12,Z27,install,0,1,1,40.0,none,20,any,en,0,referral
L00357,2025-12-12,Z28,install,0,0,1,31.0,deadline,10,any,en,0,organic
L01289,2025-12-12,Z11,repair,1,1,1,,deadline,20,any,tr,0,paid_search
L02435,2025-12-12,Z28,repair,0,1,1,47.0,emergency,20,any,ro,0,organic
L01594,2025-12-13,Z14,install,0,1,1,46.0,emergency,10,any,en,0,organic
L01951,2025-12-13,Z15,repair,0,1,0,,deadline,10,any,en,0,paid_search
L01317,2025-12-13,Z09,repair,1,0,1,,deadline,10,any,ur,1,paid_search
L00077,2025-12-13,Z10,repair,0,0,1,37.0,none,20,F,ro,0,organic
L02428,2025-12-13,Z01,repair,0,1,0,43.0,none,10,F,tr,0,paid_search
L01701,2025-12-13,Z18,install,1,0,1,39.0,deadline,10,F,ur,0,paid_search
L02206,2025-12-13,Z27,install,0,1,0,36.0,deadline,10,F,en,0,paid_search
L02545,2025-12-13,Z07,repair,1,1,1,37.0,deadline,20,any,en,0,organic
